#          time         x_star         y_star           x_p1           y_p1           x_p2           y_p2           x_p3           y_p3           x_p4           y_p4 
       4.03846     0.00677414   -0.000563193       -1.99979       0.213119      -0.585788      -0.807259      -0.244657      -0.440285      -0.168313       0.133791 
       4.05769     0.00677327   -0.000395373       -2.00389       0.166758      -0.531435      -0.844528      -0.159478       -0.47899      -0.204867    0.000501302 
       4.07692       0.006765    -0.00022938       -2.00692       0.120307      -0.474735      -0.878109     -0.0687228      -0.501632      -0.152663      -0.132005 
       4.09615     0.00675026   -6.73221e-05       -2.00888      0.0737926      -0.415938      -0.907857      0.0245561      -0.507486     -0.0297255      -0.205712 
       4.11538     0.00673118    8.96785e-05       -2.00976      0.0272383        -0.3553      -0.933644       0.117239      -0.496418       0.109886      -0.190351 
       4.13462        0.00671    0.000242009       -2.00956     -0.0193307      -0.293086      -0.955358       0.206256       -0.46888       0.209893     -0.0991299 
       4.15385     0.00668807    0.000391004       -2.00829     -0.0658893      -0.229569      -0.972904       0.288699      -0.425884       0.238741      0.0280704 
       4.17308     0.00666584    0.000538201       -2.00594      -0.112413      -0.165024      -0.986206       0.361921      -0.368949       0.192592       0.146882 
       4.19231     0.00664301    0.000684948       -2.00251      -0.158875     -0.0997343      -0.995206       0.423627      -0.300032      0.0883789       0.220014 
       4.21154     0.00661874    0.000832222         -1.998      -0.205253     -0.0339834      -0.999864       0.471934      -0.221449     -0.0416318       0.222442 
       4.23077     0.00659175    0.000980416       -1.99243       -0.25152      0.0319416       -1.00016       0.505426      -0.135785      -0.153753       0.147539 
          4.25     0.00656066     0.00112903       -1.98578      -0.297653      0.0977534      -0.996088       0.523175     -0.0458026      -0.202132       0.016147 
       4.26923     0.00652467     0.00127657       -1.97807      -0.343625       0.163165      -0.987667       0.524762      0.0456517      -0.160319       -0.12081 
       4.28846     0.00648436     0.00142124       -1.96929      -0.389412        0.22789      -0.974931       0.510263       0.135732     -0.0441177       -0.20355 
       4.30769     0.00644145     0.00156219       -1.95945       -0.43499       0.291647      -0.957934       0.480238       0.221675      0.0945288      -0.200057 
       4.32692     0.00639771     0.00169991       -1.94856      -0.480334       0.354156      -0.936747       0.435698       0.300878       0.200945      -0.119605 
       4.34615     0.00635418     0.00183573       -1.93662      -0.525419       0.415143      -0.911461       0.378068       0.370961       0.241691     0.00284515 
       4.36538     0.00631103      0.0019712       -1.92364      -0.570221       0.474341      -0.882181       0.309143       0.429829       0.207872        0.12534 
       4.38462     0.00626771     0.00210772       -1.90961      -0.614716        0.53149      -0.849035       0.231031       0.475721       0.110998       0.209042 
       4.40385     0.00622309     0.00224635       -1.89456      -0.658879       0.586338      -0.812163       0.146103       0.507253     -0.0197637       0.224223 
       4.42308     0.00617546     0.00238755       -1.87849      -0.702687       0.638642      -0.771724      0.0569279       0.523454      -0.139902       0.158774 
       4.44231     0.00612297     0.00253071       -1.86141      -0.746116       0.688172      -0.727891      -0.033793       0.523793      -0.199576      0.0304527 
       4.46154     0.00606438     0.00267409       -1.84332      -0.789143       0.734707      -0.680854      -0.123294       0.508197      -0.168531      -0.109593 
       4.48077     0.00599994     0.00281557       -1.82424      -0.831743        0.77804      -0.630816      -0.208818       0.477062     -0.0602262      -0.200652 
           4.5     0.00593105     0.00295389       -1.80417      -0.873894       0.817978      -0.577993      -0.287695        0.43125      0.0762826      -0.209149 
       4.51923     0.00585929     0.00308905       -1.78312      -0.915573       0.854342      -0.522614      -0.357413       0.372082         0.1883      -0.140077 
       4.53846     0.00578567     0.00322183       -1.76111      -0.956758       0.886968      -0.464922      -0.415706       0.301308       0.240607     -0.0232507 
       4.55769     0.00571051     0.00335326       -1.73816      -0.997425       0.915707      -0.405166      -0.460623       0.221075       0.219359        0.10204 
       4.57692      0.0056335     0.00348441       -1.71426       -1.03755        0.94043      -0.343608      -0.490604       0.133869        0.13057       0.195734 
       4.59615     0.00555375      0.0036161       -1.68943       -1.07712       0.961023      -0.280518      -0.504548      0.0424503    5.61427e-05       0.223591 
       4.61538     0.00546973     0.00374858       -1.66369        -1.1161        0.97739      -0.216172      -0.501863     -0.0502341        -0.1271        0.16809 
       4.63462     0.00537973     0.00388104       -1.63705       -1.15448       0.989455      -0.150854      -0.482505      -0.141144       -0.19745      0.0439538 
       4.65385     0.00528273     0.00401142       -1.60952       -1.19224       0.997159     -0.0848518      -0.447001      -0.227252      -0.177472     -0.0978526 
       4.67308     0.00517926     0.00413739       -1.58112       -1.22934        1.00046     -0.0184559      -0.396441      -0.305661     -0.0781195      -0.196474 
       4.69231     0.00507105     0.00425749       -1.55187       -1.26579        0.99935      0.0480393      -0.332452       -0.37371       0.055099      -0.216943 
       4.71154     0.00496004     0.00437147       -1.52177       -1.30154       0.993818       0.114339      -0.257147      -0.429083        0.17181      -0.159769 
       4.73077     0.00484777     0.00447994       -1.49085        -1.3366       0.983889       0.180149      -0.173043      -0.469903       0.235227     -0.0494446 
          4.75     0.00473519     0.00458394       -1.45912       -1.37092       0.969602       0.245176     -0.0829735      -0.494804       0.226703      0.0776974 
       4.76923     0.00462263     0.00468474        -1.4266        -1.4045       0.951017       0.309131       0.010031      -0.502986        0.14668       0.180703 
       4.78846     0.00450972     0.00478358        -1.3933       -1.43733       0.928213       0.371728       0.102854      -0.494238      0.0174132          0.221 
       4.80769     0.00439528     0.00488123       -1.35925       -1.46937       0.901289       0.432687       0.192413      -0.468936      -0.115644        0.17581 
       4.82692     0.00427779     0.00497738       -1.32446       -1.50061        0.87036       0.491736       0.275777       -0.42802      -0.195921      0.0569666 
       4.84615     0.00415633     0.00507046       -1.28896       -1.53104       0.835564       0.548611       0.350262      -0.372944      -0.187231     -0.0852488 
       4.86538     0.00403147     0.00515864       -1.25275       -1.56064       0.797052       0.603055       0.413525      -0.305608     -0.0977682      -0.190632 
       4.88462     0.00390481     0.00524092       -1.21586       -1.58939       0.754994       0.654826       0.463627      -0.228282      0.0311142      -0.222939 
       4.90385     0.00377815     0.00531739       -1.17832       -1.61728       0.709576        0.70369       0.499088      -0.143517       0.151656      -0.178052 
       4.92308     0.00365288     0.00538894       -1.14013       -1.64429       0.661001       0.749429       0.518912     -0.0540508       0.225724     -0.0750163 
       4.94231     0.00352988     0.00545693       -1.10132        -1.6704       0.609483       0.791836       0.522609      0.0372783       0.230044      0.0530511 
       4.96154     0.00340935     0.00552302       -1.06192       -1.69561       0.555253       0.830723       0.510187       0.127622       0.159456       0.164618 
       4.98077     0.00329068     0.00558888       -1.02193        -1.7199       0.498552       0.865914       0.482137       0.214204      0.0325126       0.217012 
             5     0.00317227     0.00565567      -0.981396       -1.74325       0.439633       0.897252       0.439409       0.294395      -0.105183        0.18247 
       5.01923     0.00305206     0.00572332      -0.940325       -1.76565        0.37876       0.924597        0.38337       0.365778      -0.194569       0.070076 
       5.03846     0.00292865     0.00579037      -0.898742        -1.7871       0.316205       0.947826       0.315766       0.426215      -0.197339     -0.0712115 
       5.05769     0.00280202     0.00585502      -0.856671       -1.80757       0.252247       0.966837       0.238667       0.473894      -0.118575      -0.182527 
       5.07692     0.00267322     0.00591614      -0.814134       -1.82706       0.187172       0.981545       0.154411       0.507375      0.0050039      -0.226416 
       5.09615     0.00254351     0.00597351      -0.771154       -1.84556       0.121272       0.991886      0.0655476       0.525627       0.128491      -0.194095 
       5.11538     0.00241397     0.00602761      -0.727755       -1.86305      0.0548401       0.997815     -0.0252332       0.528055       0.212678     -0.0990935 
       5.13462      0.0022853     0.00607943       -0.68396       -1.87953     -0.0118269       0.999308      -0.115167       0.514525       0.229866      0.0289569 
       5.15385      0.0021576     0.00613028      -0.639792       -1.89498     -0.0784316       0.996361      -0.201488        0.48537       0.169283       0.148259 
       5.17308     0.00203018     0.00618162      -0.595277       -1.90941      -0.144677       0.988989      -0.281507       0.441393      0.0456845       0.212279 
       5.19231     0.00190128     0.00623435      -0.550438        -1.9228      -0.210269       0.977229      -0.352686       0.383855     -0.0953813       0.188613 
       5.21154     0.00176869     0.00628807      -0.505299       -1.93514      -0.274915       0.961135      -0.412723       0.314455       -0.19303      0.0837483 
